id;deglat;minlat;seclat;deglong;minlong;seclong;utmzone;utmeast;utmnorth;utmsrid;decimlat;decimlong
2018-00222;56;22;15.9;-111;0;36.4;;;;;;
2018-00284;56;26;0.1;-111;3;56.7;;;;;;
2018-00551;56;22;15.9;-111;0;36.4;;;;;;
2018-01610;55;22;22;-111;10;23;;;;;;
2018-01623;55;22;27;-111;10;13;;;;;;
2018-01627;55;22;27;-111;10;13;;;;;;
2018-01750;55;22;39;-111;10;5;;;;;;
2018-01773;55;22;3;-111;8;33;;;;;;
2018-01848;55;22;14;-111;10;33;;;;;;
2018-01902;55;22;19;-111;9;4;;;;;;
2018-01944;55;22;19;-111;9;7;;;;;;
2018-02411;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-04800;55;22;19;-111;9;1;;;;;;
2021-35093;;;;;;;;;;;;
2022-15463;;;;;;;;;;;;
2023-02308;;;;;;;;;;;;
2018-00205;56;23;20.9;-111;2;10.5;;;;;;
2018-00348;56;26;17.2;-111;20;16.2;;;;;;
2018-00401;56;38;5.5;-111;9;8;;;;;;
2018-00418;56;22;1.3;-111;35;3.2;;;;;;
2018-00789;56;38;5.5;-111;9;8;;;;;;
2018-00801;56;38;58.1;-111;18;49.6;;;;;;
2018-00909;56;36;0.3;-111;18;40.9;;;;;;
2018-01095;56;31;44.9;-111;18;44.6;;;;;;
2018-01728;55;22;25;-111;10;28;;;;;;
2018-01808;55;22;19;-111;9;7;;;;;;
2018-02762;;;;;;;11;413335.48;6290405.97;32611;;
2018-02849;;;;;;;11;417637.99;6294395.13;32611;;
2018-02948;;;;;;;11;413115;6290058;32611;;
2018-03011;;;;;;;11;416226;6295828;32611;;
2018-03016;;;;;;;11;416270;6294681;32611;;
2018-03050;;;;;;;11;417075;6296761;32611;;
2018-03051;;;;;;;11;417404;6295661;32611;;
2018-03053;;;;;;;11;417261.42;6294566.98;32611;;
2018-03081;;;;;;;11;416080;6295761;32611;;
2018-03161;;;;;;;11;417645.52;6295800.48;32611;;
2018-03165;;;;;;;11;416822.37;6295197.48;32611;;
2018-03568;;;;;;;11;419071.17;6295705.92;32611;;
2018-03569;;;;;;;11;416288.06;6297927.75;32611;;
2018-03570;;;;;;;11;418948.5;6296710.42;32611;;
2018-03571;;;;;;;;;;;;
2018-04928;54;52;49;-111;24;19;;;;;;
2018-05109;54;57;38;-112;0;30;;;;;;
2021-35327;;;;;;;;;;;;
2022-15270;;;;;;;;;;;;
2022-15305;;;;;;;;;;;;
2023-02108;;;;;;;;;;;;
2018-03572;;;;;;;11;419064.49;6296313.65;32611;;
2018-02003;;;;;;;12;329400.26;5931229.67;32612;;
2018-02015;;;;;;;12;329400.26;5931229.67;32612;;
2018-04929;55;41;57;-113;36;59;;;;;;
2018-00220;56;22;15.9;-111;0;36.4;;;;;;
2018-00245;56;26;0.6;-111;3;57.5;;;;;;
2018-00426;56;21;59.9;-111;35;5.2;;;;;;
2018-00546;56;22;15.3;-111;0;36.6;;;;;;
2018-01046;56;26;0.6;-111;3;57.5;;;;;;
2018-01735;55;22;39;-111;10;5;;;;;;
2018-01749;55;22;39;-111;10;5;;;;;;
2018-01895;55;22;19;-111;9;4;;;;;;
2018-04831;55;6;38.53;-118;45;40.02;;;;;;
2018-05061;54;58;54;-112;0;13;;;;;;
2018-05578;55;6;37.97;118;45;39.5;;;;;;
2021-35187;;;;;;;;;;;;
2021-35608;;;;;;;;;;;;
2022-15464;;;;;;;;;;;;
2023-02309;;;;;;;;;;;;
2018-00006;56;26;9.9;-111;12;23;;;;;;
2018-00061;56;25;56.5;-111;6;29.1;;;;;;
2018-00070;56;25;55.5;-111;6;27.9;;;;;;
2018-00305;56;26;0.5;-111;3;54.4;;;;;;
2018-01273;;;;;;;;;;;;
2018-01277;;;;;;;;;;;;
2018-01590;55;22;22;-111;10;23;;;;;;
2018-01704;55;22;19;-111;9;4;;;;;;
2018-02156;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02477;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02503;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02511;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02540;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02593;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02624;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02626;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-03075;;;;;;;11;417136;6296758;32611;;
2018-03573;;;;;;;11;416688;6290321.5;32611;;
2018-03574;;;;;;;11;413539.5;6290588.43;32611;;
2018-03575;;;;;;;11;418366.83;6290443.42;32611;;
2018-03576;;;;;;;11;414405.56;6290489.06;32611;;
2018-03577;;;;;;;11;414272.68;6290937.97;32611;;
2018-03578;;;;;;;11;419144.99;6296410.15;32611;;
2018-04645;55;6;38.12;-118;45;38.68;;;;;;
2018-04930;55;41;9;-113;31;19;;;;;;
2018-05379;;;;;;;;;;;;
2018-05543;55;6;37.81;118;45;40.67;;;;;;
2021-35060;;;;;;;;;;;;
2021-35224;;;;;;;;;;;;
2021-35265;;;;;;;;;;;;
2021-35503;;;;;;;;;;;;
2022-15063;;;;;;;;;;;;
2022-15235;;;;;;;;;;;;
2022-15293;;;;;;;;;;;;
2022-15465;;;;;;;;;;;;
2023-02090;;;;;;;;;;;;
2023-02310;;;;;;;;;;;;
2018-03000;;;;;;;11;416080;6295761;32611;;
2018-03579;;;;;;;11;416051.5;6295675.5;32611;;
2018-04931;55;41;14;-113;27;56;;;;;;
2018-00051;56;26;10.7;-111;12;23.3;;;;;;
2018-00065;56;25;56.5;-111;6;29.1;;;;;;
2018-00341;56;26;17.2;-111;20;16.2;;;;;;
2018-00631;56;22;1.3;-111;35;3.2;;;;;;
2018-00802;56;38;58.1;-111;18;49.6;;;;;;
2018-00943;56;31;44.9;-111;18;44.6;;;;;;
2018-01591;55;22;22;-111;10;23;;;;;;
2018-01703;55;22;19;-111;9;4;;;;;;
2018-01760;55;22;14;-111;10;33;;;;;;
2018-01974;55;22;22;-111;10;23;;;;;;
2018-02756;;;;;;;11;413250.83;6290417.97;32611;;
2018-02781;;;;;;;11;416226;6295828;32611;;
2018-02878;;;;;;;11;415389;6290260;32611;;
2018-03580;;;;;;;11;419167.33;6296457.75;32611;;
2018-03581;;;;;;;11;419184.58;6290419.33;32611;;
2018-03582;;;;;;;11;417403.67;6298143.25;32611;;
2018-03583;;;;;;;11;416654.33;6294663.08;32611;;
2018-03584;;;;;;;11;416387.45;6294736.58;32611;;
2018-03585;;;;;;;11;418231.1;6296516.99;32611;;
2018-03586;;;;;;;11;415077.15;6290941.97;32611;;
2018-04639;55;6;37.97;-118;45;39.5;;;;;;
2018-04932;55;30;23;-113;25;19;;;;;;
2018-05110;54;55;20;-111;27;31;;;;;;
2018-05380;;;;;;;;;;;;
2018-05573;55;6;37.97;118;45;39.5;;;;;;
2021-35439;;;;;;;;;;;;
2021-35505;;;;;;;;;;;;
2022-15075;;;;;;;;;;;;
2022-15273;;;;;;;;;;;;
2022-15321;;;;;;;;;;;;
2023-02311;;;;;;;;;;;;
2018-00439;56;22;1.3;-111;35;3.2;;;;;;
2018-00808;56;22;17.8;-111;0;37.2;;;;;;
2018-01802;55;22;19;-111;9;7;;;;;;
2018-04002;;;;;;;;;;;;
2018-04793;55;22;34;-111;10;23;;;;;;
2018-04862;55;6;37.47;-118;45;40.16;;;;;;
2018-04933;55;25;48;-112;30;42;;;;;;
2018-05111;54;57;38;-112;0;30;;;;;;
2018-05591;55;6;34.07;118;45;41.07;;;;;;
2021-35317;;;;;;;;;;;;
2021-35504;;;;;;;;;;;;
2022-15082;;;;;;;;;;;;
2022-15240;;;;;;;;;;;;
2022-15322;;;;;;;;;;;;
2023-02105;;;;;;;;;;;;
2023-02312;;;;;;;;;;;;
2018-05513;;;;;;;;;;;;
2018-01263;;;;;;;;;;;;
2018-01288;;;;;;;;;;;;
2018-02213;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02284;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02404;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02439;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02486;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02617;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02635;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02678;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02803;;;;;;;11;417151.97;6290424.47;32611;;
2018-02899;;;;;;;11;418548.26;6290680.26;32611;;
2018-02903;;;;;;;11;418281.63;6299122.49;32611;;
2018-02929;;;;;;;11;418929.81;6299418.49;32611;;
2018-02975;;;;;;;11;418048.59;6292390.47;32611;;
2018-03026;;;;;;;11;418048.59;6292390.47;32611;;
2018-03587;;;;;;;11;416873.67;6290332.28;32611;;
2018-03588;;;;;;;11;417063;6290604.93;32611;;
2018-03589;;;;;;;11;416731.25;6292891.5;32611;;
2018-03590;;;;;;;11;416018.81;6298744.99;32611;;
2018-03591;;;;;;;11;416894.43;6290270.18;32611;;
2018-03592;;;;;;;11;418156.7;6292558.19;32611;;
2018-03593;;;;;;;11;415930.87;6291774.11;32611;;
2018-03594;;;;;;;11;416389.32;6298810.49;32611;;
2018-03595;;;;;;;11;417854.01;6299423.06;32611;;
2018-03596;;;;;;;;;;;;
2018-03597;;;;;;;;;;;;
2018-04468;54;34;58;-110;28;30;;;;;;
2018-04476;54;34;59;-110;28;15;;;;;;
2018-04616;54;34;58;-110;28;30;;;;;;
2018-04934;54;57;51;-112;54;19;;;;;;
2018-05112;54;51;51;-111;30;37;;;;;;
2018-05194;;;;;;;;;;;;
2018-05381;;;;;;;;;;;;
2021-35460;;;;;;;;;;;;
2022-15069;;;;;;;;;;;;
2023-02096;;;;;;;;;;;;
2023-02429;;;;;;;;;;;;
2023-02430;;;;;;;;;;;;
2018-02063;;;;;;;12;329400.26;5931229.67;32612;;
2018-02084;;;;;;;12;335050.38;5935153.58;32612;;
2018-05193;;;;;;;;;;;;
2018-05217;;;;;;;;;;;;
2018-05230;;;;;;;;;;;;
2018-05257;;;;;;;;;;;;
2018-05512;;;;;;;;;;;;
2018-00775;56;22;1.3;-111;35;3.2;;;;;;
2018-00845;56;23;20.9;-111;2;10.5;;;;;;
2018-01098;56;22;1.4;-111;35;2.7;;;;;;
2018-02302;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02307;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02395;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02582;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02726;;;;;;;11;414104;6291407;32611;;
2018-02795;;;;;;;11;413571.14;6291085.47;32611;;
2018-03598;;;;;;;11;414405.56;6290489.06;32611;;
2018-03599;;;;;;;11;418948.5;6296710.42;32611;;
2018-03600;;;;;;;11;417763.67;6299235.08;32611;;
2018-03601;;;;;;;11;418143.5;6292912.63;32611;;
2018-03602;;;;;;;11;416873.67;6290332.28;32611;;
2018-03603;;;;;;;11;414927.08;6293151.17;32611;;
2018-03604;;;;;;;;;;;;
2018-03605;;;;;;;11;414890.05;6290610.88;32611;;
2018-03606;;;;;;;11;418045.47;6299471.57;32611;;
2018-03607;;;;;;;;;;;;
2018-04551;54;34;58;-110;28;30;;;;;;
2018-04557;54;34;58;-110;28;30;;;;;;
2018-04861;55;6;37.47;-118;45;40.16;;;;;;
2018-04935;55;3;4;-113;1;4;;;;;;
2021-35398;;;;;;;;;;;;
2022-15241;;;;;;;;;;;;
2022-15423;;;;;;;;;;;;
2023-02110;;;;;;;;;;;;
2023-02313;;;;;;;;;;;;
2018-02786;;;;;;;11;414177;6291365;32611;;
2018-03114;;;;;;;11;416365.05;6297945.99;32611;;
2018-03125;;;;;;;11;414079;6291233;32611;;
2018-03608;;;;;;;11;416873.67;6290332.28;32611;;
2018-03609;;;;;;;11;419071.17;6295705.92;32611;;
2018-03610;;;;;;;11;418948.5;6296710.42;32611;;
2018-03611;;;;;;;11;416908.29;6290381.18;32611;;
2018-03612;;;;;;;11;413473.61;6291107.97;32611;;
2018-03613;;;;;;;11;416595.79;6290443.85;32611;;
2018-03614;;;;;;;11;418253.22;6292849.82;32611;;
2018-03615;;;;;;;;;;;;
2018-05223;;;;;;;;;;;;
2018-05226;;;;;;;;;;;;
2018-05265;;;;;;;;;;;;
2018-05382;;;;;;;;;;;;
2021-35040;55;6;38.53;118;45;40.02;;;;;;
2021-35151;;;;;;;;;;;;
2021-35401;;;;;;;;;;;;
2023-02031;;;;;;;;;;;;
2018-02403;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02677;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-03616;;;;;;;11;413454.5;6291764.5;32611;;
2018-03617;;;;;;;11;418942.92;6290567.42;32611;;
2018-03618;;;;;;;11;418942.92;6290567.42;32611;;
2018-05113;54;51;51;-111;30;37;;;;;;
2018-00590;56;23;21;-111;2;10.4;;;;;;
2018-02321;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-03619;;;;;;;11;416688.83;6295087.17;32611;;
2022-15140;;;;;;;;;;;;
2018-02894;;;;;;;11;413424.67;6291245.97;32611;;
2018-04936;55;18;56;-113;16;9;;;;;;
2022-15113;;;;;;;;;;;;
2018-02017;;;;;;;12;330696.36;5932197.15;32612;;
2018-02390;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-03620;;;;;;;11;417567.61;6294428;32611;;
2018-03621;;;;;;;11;417832.48;6290135.72;32611;;
2018-05196;;;;;;;;;;;;
2018-05324;;;;;;;;;;;;
2021-35258;;;;;;;;;;;;
2018-00791;56;38;58.4;-111;18;50.7;;;;;;
2018-01072;56;22;15.9;-111;0;36.4;;;;;;
2018-02125;;;;;;;12;330696.36;5932197.15;32612;;
2018-05383;;;;;;;;;;;;
2022-15204;;;;;;;;;;;;
2018-02006;;;;;;;12;330696.36;5932197.15;32612;;
2018-02007;;;;;;;12;330696.36;5932197.15;32612;;
2018-02012;;;;;;;12;334937.47;5936368.23;32612;;
2018-02014;;;;;;;12;330696.36;5932197.15;32612;;
2018-02018;;;;;;;12;330696.36;5932197.15;32612;;
2018-02036;;;;;;;12;330696.36;5932197.15;32612;;
2018-02048;;;;;;;12;330696.36;5932197.15;32612;;
2018-02051;;;;;;;12;330515.54;5932079.44;32612;;
2018-02104;;;;;;;12;330696.36;5932197.15;32612;;
2021-35506;;;;;;;;;;;;
2018-00526;56;38;58.4;-111;18;50.7;;;;;;
2018-00549;56;22;15.3;-111;0;36.6;;;;;;
2018-02324;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-03622;;;;;;;11;417126.83;6294565.25;32611;;
2018-03623;;;;;;;11;416362.25;6294363;32611;;
2018-03624;;;;;;;11;413267.83;6290484.83;32611;;
2018-04937;55;14;11;-113;25;35;;;;;;
2018-05384;;;;;;;;;;;;
2021-35021;55;6;37.81;118;45;40.67;;;;;;
2022-15011;;;;;;;;;;;;
2018-03625;;;;;;;11;414471.71;6290853.93;32611;;
2018-03626;;;;;;;11;418942.92;6290567.42;32611;;
2018-03627;;;;;;;11;418942.92;6290567.42;32611;;
2018-03628;;;;;;;11;415973.17;6291824.75;32611;;
2018-03629;;;;;;;11;415472.07;6290788.97;32611;;
2018-03630;;;;;;;;;;;;
2022-15196;;;;;;;;;;;;
2018-04008;;;;;;;;;;;;
2018-04014;;;;;;;11;417059.63;6290632.68;32611;;
2018-05062;55;41;28;-113;23;52;;;;;;
2018-01919;55;22;34;-111;10;23;;;;;;
2018-04860;55;6;37.81;-118;45;40.67;;;;;;
2018-04918;54;56;30;-111;35;41;;;;;;
2018-05102;55;28;10;-113;26;25;;;;;;
2021-35264;;;;;;;;;;;;
2021-35496;;;;;;;;;;;;
2018-03049;;;;;;;11;416471;6294598;32611;;
2021-35119;;;;;;;;;;;;
2022-15466;;;;;;;;;;;;
2023-02314;;;;;;;;;;;;
2018-01274;;;;;;;;;;;;
2018-01275;;;;;;;;;;;;
2018-01276;;;;;;;;;;;;
2018-01626;55;22;27;-111;10;13;;;;;;
2018-02310;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-03631;;;;;;;11;414405.56;6290489.06;32611;;
2018-03632;;;;;;;11;414282.75;6291003.17;32611;;
2018-03633;;;;;;;11;414765.07;6290081.5;32611;;
2018-03634;;;;;;;11;414927.08;6293151.17;32611;;
2018-00263;56;22;15.3;-111;0;36.6;;;;;;
2018-00323;56;26;0.5;-111;3;54.4;;;;;;
2018-04938;54;38;47;-111;17;26;;;;;;
2021-35368;;;;;;;;;;;;
2023-02133;;;;;;;;;;;;
2018-02603;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02607;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02610;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02614;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02645;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02647;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02654;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-00324;56;26;0.5;-111;3;54.4;;;;;;
2018-00561;56;22;15.3;-111;0;36.6;;;;;;
2018-00756;56;26;9.9;-111;12;23;;;;;;
2018-00871;56;23;55.7;-111;35;2.9;;;;;;
2018-00877;56;23;54.6;-111;35;3.5;;;;;;
2018-00989;56;23;20.9;-111;2;10.5;;;;;;
2018-01031;56;26;10.7;-111;12;23.3;;;;;;
2018-01607;55;22;22;-111;10;23;;;;;;
2018-01951;55;22;34;-111;10;23;;;;;;
2018-02408;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02461;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02465;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02840;;;;;;;11;416908.18;6297977.99;32611;;
2018-02938;;;;;;;11;415100;6290577;32611;;
2018-02942;;;;;;;11;416981.12;6297975.99;32611;;
2018-03021;;;;;;;11;418220.16;6292849.69;32611;;
2018-03023;;;;;;;11;418688.01;6296559.48;32611;;
2018-03025;;;;;;;11;415389;6290260;32611;;
2018-03118;;;;;;;11;413158;6290052;32611;;
2018-03155;;;;;;;11;414242.48;6291099.47;32611;;
2018-03159;;;;;;;11;416981.12;6297975.99;32611;;
2018-03635;;;;;;;11;416654.33;6294663.08;32611;;
2018-03636;;;;;;;11;418366.83;6290443.42;32611;;
2018-03637;;;;;;;11;417403.67;6298143.25;32611;;
2018-03638;;;;;;;11;415171.33;6290734.17;32611;;
2018-03639;;;;;;;11;417083.83;6296688;32611;;
2018-03640;;;;;;;11;416288.06;6297927.75;32611;;
2018-03641;;;;;;;11;417232.82;6294231.98;32611;;
2018-03642;;;;;;;11;414361.05;6289772.97;32611;;
2018-03643;;;;;;;11;418627.99;6290319.75;32611;;
2018-03644;;;;;;;11;417505.77;6298359.43;32611;;
2018-03645;;;;;;;11;415544.18;6290821.97;32611;;
2018-04812;55;22;5;-111;8;33;;;;;;
2018-04830;55;6;38.53;-118;45;40.02;;;;;;
2018-05063;55;41;13;-113;27;51;;;;;;
2018-05114;54;57;5;-112;50;17;;;;;;
2018-05385;;;;;;;;;;;;
2021-35024;55;6;38.53;118;45;40.02;;;;;;
2021-35072;;;;;;;;;;;;
2021-35239;;;;;;;;;;;;
2021-35359;;;;;;;;;;;;
2021-35601;;;;;;;;;;;;
2022-15281;;;;;;;;;;;;
2022-15351;;;;;;;;;;;;
2022-15467;;;;;;;;;;;;
2023-02152;;;;;;;;;;;;
2018-00357;56;26;17.2;-111;20;16.2;;;;;;
2018-01709;55;22;19;-111;9;1;;;;;;
2018-01769;55;22;5;-111;8;33;;;;;;
2018-02257;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02312;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02361;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02362;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02479;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02485;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02519;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02555;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02565;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02571;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02591;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02652;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02978;;;;;;;11;416714.15;6295016.98;32611;;
2018-02999;;;;;;;11;413335.48;6290405.97;32611;;
2018-03646;;;;;;;11;415114.42;6293493.08;32611;;
2018-03647;;;;;;;11;416731.25;6292891.5;32611;;
2018-03648;;;;;;;11;419071.17;6295705.92;32611;;
2018-03649;;;;;;;11;414282.75;6291003.17;32611;;
2018-03650;;;;;;;11;414471.71;6290853.93;32611;;
2018-03651;;;;;;;11;416122.42;6298388.33;32611;;
2018-03652;;;;;;;11;414823.34;6291127.56;32611;;
2018-03653;;;;;;;11;413561.73;6291634.51;32611;;
2018-03654;;;;;;;11;415930.87;6291774.11;32611;;
2018-03655;;;;;;;;;;;;
2018-04939;54;33;8;-111;14;51;;;;;;
2018-05115;54;58;17;-112;0;21;;;;;;
2021-35013;55;6;37.97;118;45;39.5;;;;;;
2021-35091;;;;;;;;;;;;
2021-35442;;;;;;;;;;;;
2022-15437;;;;;;;;;;;;
2018-02099;;;;;;;;;;;;
2018-02110;;;;;;;;;;;;
2018-02124;;;;;;;;;;;;
2018-02011;;;;;;;12;330515.54;5932079.44;32612;;
2018-02019;;;;;;;12;330515.54;5932079.44;32612;;
2018-02022;;;;;;;12;334964.74;5935211.25;32612;;
2018-02498;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-03656;;;;;;;;;;;;
2023-02151;;;;;;;;;;;;
2018-00233;56;22;17.8;-111;0;37.2;;;;;;
2018-00244;56;26;0.6;-111;3;57.5;;;;;;
2018-00346;56;23;55.7;-111;35;2.9;;;;;;
2018-00380;56;38;58.4;-111;18;50.7;;;;;;
2018-00460;56;35;59.9;-111;18;41.4;;;;;;
2018-00486;56;29;35.6;-111;13;52.7;;;;;;
2018-00523;56;23;55.7;-111;35;2.9;;;;;;
2018-01611;55;22;22;-111;10;23;;;;;;
2018-01718;55;22;19;-111;8;58;;;;;;
2018-01831;55;22;14;-111;10;33;;;;;;
2018-01840;55;22;14;-111;10;33;;;;;;
2018-02732;;;;;;;11;414782.85;6290924.47;32611;;
2018-02917;;;;;;;11;417630;6295701;32611;;
2018-02946;;;;;;;11;416175.68;6295572.48;32611;;
2018-03082;;;;;;;11;418079;6299645;32611;;
2018-03099;;;;;;;11;416756.62;6295273.98;32611;;
2018-03657;;;;;;;11;418948.5;6296710.42;32611;;
2018-03658;;;;;;;11;416288.06;6297927.75;32611;;
2018-03659;;;;;;;11;416013.14;6295295.64;32611;;
2018-03660;;;;;;;11;412261.67;6290125.75;32611;;
2018-04431;54;34;59;-110;28;15;;;;;;
2018-04512;54;34;59;-110;28;15;;;;;;
2018-04845;55;6;38.53;-118;45;40.02;;;;;;
2018-04940;54;55;20;-111;27;31;;;;;;
2018-05116;54;58;54;-112;0;13;;;;;;
2018-05269;;;;;;;;;;;;
2018-05281;;;;;;;;;;;;
2018-05386;;;;;;;;;;;;
2021-35009;55;6;38.12;118;45;38.68;;;;;;
2021-35094;;;;;;;;;;;;
2021-35314;;;;;;;;;;;;
2022-15134;;;;;;;;;;;;
2022-15403;;;;;;;;;;;;
2022-15468;;;;;;;;;;;;
2023-02032;;;;;;;;;;;;
2023-02315;;;;;;;;;;;;
2018-03661;;;;;;;;;;;;
2018-03662;;;;;;;;;;;;
2021-35132;;;;;;;;;;;;
2022-15469;;;;;;;;;;;;
2018-00933;56;26;18.3;-111;20;12.8;;;;;;
2018-02753;;;;;;;11;413321.54;6290475.97;32611;;
2018-03048;;;;;;;11;417979.45;6292382.18;32611;;
2018-03052;;;;;;;11;417294.15;6298187.49;32611;;
2018-03663;;;;;;;11;418868.02;6296682.98;32611;;
2018-00938;56;25;56.9;-111;6;29.3;;;;;;
2018-02265;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02270;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02274;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02282;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02366;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02463;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02475;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02488;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02496;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02549;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02564;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-03057;;;;;;;11;417196;6296707;32611;;
2018-03664;;;;;;;11;415064.22;6290941.78;32611;;
2018-03665;;;;;;;11;418942.92;6290567.42;32611;;
2018-03666;;;;;;;11;416051.5;6295675.5;32611;;
2018-03667;;;;;;;;;;;;
2018-04806;55;22;19;-111;9;4;;;;;;
2018-04882;55;6;38.53;-118;45;40.02;;;;;;
2018-05117;55;28;10;-113;26;25;;;;;;
2018-05308;;;;;;;;;;;;
2018-05311;;;;;;;;;;;;
2018-05387;;;;;;;;;;;;
2021-35047;55;6;38.12;118;45;38.68;;;;;;
2021-35464;;;;;;;;;;;;
2021-35470;;;;;;;;;;;;
2022-15041;;;;;;;;;;;;
2023-02158;;;;;;;;;;;;
2018-00303;56;24;49.3;-111;2;52.8;;;;;;
2018-00328;56;24;48.8;-111;2;53;;;;;;
2018-00718;56;24;49.3;-111;2;52.8;;;;;;
2018-00804;56;22;15.3;-111;0;36.6;;;;;;
2018-00970;56;24;49.3;-111;2;52.8;;;;;;
2018-01054;56;24;49.3;-111;2;52.8;;;;;;
2018-02755;;;;;;;11;413250.83;6290417.97;32611;;
2018-02834;;;;;;;11;414069;6291409;32611;;
2018-02857;;;;;;;11;417001.64;6294432.11;32611;;
2018-02872;;;;;;;11;416038.86;6295054.98;32611;;
2018-02887;;;;;;;11;416175.36;6295319.38;32611;;
2018-03668;;;;;;;11;418948.5;6296710.42;32611;;
2018-03669;;;;;;;11;417083.83;6296688;32611;;
2018-03670;;;;;;;11;413267.83;6290484.83;32611;;
2018-03671;;;;;;;;;;;;
2018-03672;;;;;;;11;413863.52;6290514.04;32611;;
